0 15.000000
100 15.001527
200 15.002503
300 15.002950
400 15.003144
500 15.003232
600 15.003274
700 15.003294
800 15.003305
900 15.003310
0 15.003312
100 14.896836
200 14.704256
300 14.480495
400 14.245532
500 14.002503
600 13.755684
700 13.507098
800 13.260130
900 13.011400
1000 12.761761
1100 12.511766
1200 12.264053
1300 12.014987
1400 11.765180
1500 11.515100
1600 11.267306
1700 11.018235
1800 10.768425
1900 10.518344
2000 10.270527
2100 10.021464
2200 9.771655
2300 9.521576
2400 9.273738
2500 9.024684
2600 8.774878
2700 8.524802
2800 8.276943
2900 8.027900
3000 7.778096
3100 7.528021
3200 7.280120
3300 7.031104
3400 6.781305
3500 6.531236
3600 6.283313
3700 6.034311
3800 5.784513
3900 5.534445
4000 5.286499
4100 5.037512
4200 4.787718
4300 4.537653
4400 4.289659
4500 4.040708
4600 3.790917
4700 3.540855
4800 3.292837
4900 3.043903
5000 2.794115
5100 2.544056
5200 2.296013
5300 2.047099
5400 1.797312
5500 1.547254
5600 1.299185
5700 1.050290
5800 0.800507
5900 0.550450
6000 30.302330
6100 30.053474
6200 29.803698
6300 29.553642
6400 29.305497
6500 29.056660
6600 28.806889
6700 28.556835
6800 28.308665
6900 28.059848
7000 27.810079
7100 27.560025
7200 27.311829
7300 27.063031
7400 26.813268
7500 26.563216
7600 26.314969
7700 26.066207
7800 25.816455
7900 25.566402
8000 25.318131
8100 25.069386
8200 24.819641
8300 24.569590
8400 24.321296
8500 24.072567
8600 23.822828
8700 23.572777
8800 23.324434
8900 23.075735
9000 22.826012
9100 22.575962
9200 22.327598
9300 22.078914
9400 21.829197
9500 21.579147
9600 21.330759
9700 21.082089
9800 20.832381
9900 20.582333
10000 20.333922
10100 20.085266
10200 19.835566
10300 19.585517
10400 19.337059
10500 19.088429
10600 18.838746
10700 18.588701
10800 18.340220
10900 18.091605
11000 17.841929
11100 17.591884
11200 17.343379
11300 17.094777
11400 16.845111
11500 16.595069
11600 16.346517
11700 16.097941
11800 15.848291
11900 15.598251
12000 15.349675
12100 15.101113
12200 14.851471
12300 14.601435
12400 14.352836
12500 14.104288
12600 13.854653
12700 13.604618
12800 13.355994
12900 13.107460
13000 12.857833
13100 12.607802
13200 12.359131
13300 12.110624
13400 11.861009
13500 11.610984
13600 11.362288
13700 11.113796
13800 10.864188
13900 10.614167
14000 10.365448
14100 10.116971
14200 9.867368
14300 9.617350
14400 9.368604
14500 9.120143
14600 8.870547
14700 8.620533
14800 8.371737
14900 8.123309
15000 7.873722
15100 7.623714
15200 7.374891
15300 7.126480
15400 6.876900
15500 6.626897
15600 6.378047
15700 6.129655
15800 5.880079
15900 5.630079
16000 5.381170
16100 5.132819
16200 4.883252
16300 4.633260
16400 4.384324
16500 4.135993
16600 3.886431
16700 3.636441
16800 3.387475
16900 3.139165
17000 2.889608
17100 2.639623
17200 2.390628
17300 2.142340
17400 1.892787
17500 1.642805
17600 1.393748
17700 1.145503
17800 0.895960
17900 0.645984
18000 30.396901
18100 30.148677
18200 29.899139
18300 29.649165
18400 29.400052
18500 29.151848
18600 28.902316
18700 28.652347
18800 28.403205
18900 28.155023
19000 27.905496
19100 27.655527
19200 27.406323
19300 27.158184
19400 26.908669
19500 26.658706
19600 26.409473
19700 26.161358
19800 25.911848
19900 25.661886
20000 25.412621
