0 -3.24464e-08
100 -1.90473e-07
200 -9.37508e-08
300 -3.84471e-08
400 -1.66271e-08
500 -7.69362e-09
600 -3.59157e-09
700 -1.73823e-09
800 -8.74545e-10
900 -4.24683e-10
0 3.52072e-06
100 6.30679e-05
200 7.93745e-05
300 8.61554e-05
400 8.81976e-05
500 9.04639e-05
600 9.12732e-05
700 9.16897e-05
800 8.9638e-05
900 9.13612e-05
1000 9.19104e-05
1100 9.19893e-05
1200 9.20232e-05
1300 9.07955e-05
1400 9.1708e-05
1500 9.20041e-05
1600 9.20249e-05
1700 9.02726e-05
1800 9.13328e-05
1900 9.18783e-05
2000 9.20363e-05
2100 9.20355e-05
2200 9.0715e-05
2300 9.16685e-05
2400 9.19532e-05
2500 9.20455e-05
2600 9.17083e-05
2700 9.14072e-05
2800 9.18094e-05
2900 9.20132e-05
3000 9.20535e-05
3100 9.04393e-05
3200 9.17152e-05
3300 9.19139e-05
3400 9.20383e-05
3500 9.2057e-05
3600 9.13368e-05
3700 9.18646e-05
3800 9.19573e-05
3900 9.20536e-05
4000 9.02206e-05
4100 9.16825e-05
4200 9.19321e-05
4300 9.20016e-05
4400 9.20652e-05
4500 9.09662e-05
4600 9.19065e-05
4700 9.1965e-05
4800 9.20257e-05
4900 8.98715e-05
5000 9.15789e-05
5100 9.19748e-05
5200 9.19895e-05
5300 9.20456e-05
5400 9.0808e-05
5500 9.17967e-05
5600 9.20204e-05
5700 9.20113e-05
5800 9.00512e-05
5900 9.13592e-05
6000 9.19518e-05
6100 9.20261e-05
6200 9.20245e-05
6300 9.08308e-05
6400 9.16695e-05
6500 9.20096e-05
6600 9.20337e-05
6700 9.06184e-05
6800 9.1319e-05
6900 9.18413e-05
7000 9.20462e-05
7100 9.20384e-05
7200 9.07141e-05
7300 9.16828e-05
7400 9.1936e-05
7500 9.2053e-05
7600 9.20425e-05
7700 9.14895e-05
7800 9.18055e-05
7900 9.19951e-05
8000 9.20646e-05
8100 9.03668e-05
8200 9.17219e-05
8300 9.19048e-05
8400 9.20315e-05
8500 9.20608e-05
8600 9.12717e-05
8700 9.18939e-05
8800 9.1947e-05
8900 9.20516e-05
9000 9.01858e-05
9100 9.16805e-05
9200 9.19423e-05
9300 9.19912e-05
9400 9.20638e-05
9500 9.08755e-05
9600 9.19076e-05
9700 9.19765e-05
9800 9.20181e-05
9900 8.97883e-05
10000 9.15393e-05
10100 9.19867e-05
10200 9.19916e-05
10300 9.20385e-05
10400 9.083e-05
10500 9.17608e-05
10600 9.20304e-05
10700 9.20136e-05
10800 9.01991e-05
10900 9.13167e-05
11000 9.19323e-05
11100 9.20361e-05
11200 9.20222e-05
11300 9.08164e-05
11400 9.1653e-05
11500 9.19992e-05
11600 9.2042e-05
11700 9.08856e-05
11800 9.135e-05
11900 9.18146e-05
12000 9.20427e-05
12100 9.20438e-05
12200 9.06704e-05
12300 9.1701e-05
12400 9.19226e-05
12500 9.20534e-05
12600 9.20468e-05
12700 9.15e-05
12800 9.18085e-05
12900 9.19852e-05
13000 9.2064e-05
13100 9.0317e-05
13200 9.17215e-05
13300 9.19069e-05
13400 9.20242e-05
13500 9.20663e-05
13600 9.11748e-05
13700 9.19121e-05
13800 9.1944e-05
13900 9.20429e-05
14000 9.00837e-05
14100 9.16673e-05
14200 9.19567e-05
14300 9.19876e-05
14400 9.20615e-05
14500 9.08181e-05
14600 9.1889e-05
14700 9.19893e-05
14800 9.2011e-05
14900 8.98302e-05
15000 9.14892e-05
15100 9.19907e-05
15200 9.20001e-05
15300 9.20338e-05
15400 9.08536e-05
15500 9.17255e-05
15600 9.2031e-05
15700 9.20177e-05
15800 9.02712e-05
15900 9.12947e-05
16000 9.1906e-05
16100 9.20443e-05
16200 9.20247e-05
16300 9.07922e-05
16400 9.16492e-05
16500 9.19836e-05
16600 9.20477e-05
16700 9.12474e-05
16800 9.13955e-05
16900 9.1798e-05
17000 9.20347e-05
17100 9.2051e-05
17200 9.0596e-05
17300 9.17153e-05
17400 9.19119e-05
17500 9.20491e-05
17600 9.20505e-05
17700 9.14837e-05
17800 9.18279e-05
17900 9.19714e-05
18000 9.20651e-05
18100 9.02958e-05
18200 9.17138e-05
18300 9.19114e-05
18400 9.20138e-05
18500 9.20675e-05
18600 9.10751e-05
18700 9.1923e-05
18800 9.19487e-05
18900 9.20353e-05
19000 8.99563e-05
19100 9.16434e-05
19200 9.19693e-05
19300 9.19853e-05
19400 9.20558e-05
19500 9.0789e-05
19600 9.18622e-05
19700 9.20035e-05
19800 9.2008e-05
19900 8.99348e-05
20000 9.14372e-05
